win,ass-mon,ass-out,ass-int,arc-mon,arc-out,arc-int,sup-mon,sup-out,sup-int,tan-mon,tan-out,tan-int,war-mon,war-out,war-int,mag-mon,mag-out,mag-int,position_list,tf,ass-mon-out,ass-mon-int,arc-mon-out,arc-mon-int,sup-mon-out,sup-mon-int,tan-mon-out,tan-mon-int,war-mon-out,war-mon-int,mag-mon-out,mag-mon-int
0,6647,23253,34034,0,0,0,10821,57493,69776,5728,18831,35194,6478,15106,43885,0,0,0,"[1, 0, 2, 1, 1, 0]",False,154562691,226223998,0,0,622131753,755046096,107863968,201591232,97856668,284287030,0,0
1,8916,25162,36096,0,0,0,6529,14467,47769,0,0,0,17093,59663,79295,8687,55698,16856,"[1, 0, 1, 0, 2, 1]",True,224344392,321831936,0,0,94455043,311883801,0,0,1019819659,1355389435,483848526,146428072
0,7904,28558,63602,0,0,0,4972,15560,58705,21601,92253,247128,0,0,0,0,0,0,"[1, 0, 1, 3, 0, 0]",False,225722432,502710208,0,0,77364320,291881260,1992757053,5338211928,0,0,0,0
1,0,0,0,9913,94292,25497,7235,36355,36950,0,0,0,18690,116677,102684,9030,86673,26153,"[0, 1, 1, 0, 2, 1]",True,0,0,934716596,252751761,263028425,267333250,0,0,2180693130,1919163960,782657190,236161590
1,0,0,0,11519,67448,23391,7544,23638,103250,19871,114906,164002,0,0,0,9500,106770,14848,"[0, 1, 1, 2, 0, 1]",True,0,0,776933512,269440929,178325072,778918000,2283297126,3258883742,0,0,1014315000,141056000
0,0,0,0,9972,81736,55667,7390,9605,86514,7390,39859,122299,8369,38973,51720,7713,47782,35872,"[0, 1, 1, 1, 1, 1]",False,0,0,815071392,555111324,70980950,639338460,294558010,903789610,326165037,432844680,368542566,276680736
1,0,0,0,11375,59773,42584,8618,22270,71457,9245,39350,57330,9093,36111,53789,11021,110747,27929,"[0, 1, 1, 1, 1, 1]",True,0,0,679917875,484393000,191922860,615816426,363790750,530015850,328357323,489103377,1220542687,307805509
0,9090,47458,53910,0,0,0,7225,9836,60231,0,0,0,17712,67385,148673,9543,51033,49474,"[1, 0, 1, 0, 2, 1]",False,431393220,490041900,0,0,71065100,435168975,0,0,1193523120,2633296176,487007919,472130382
0,0,0,0,6705,46202,37608,4676,10948,72247,14938,61033,128908,0,0,0,5625,33298,41823,"[0, 1, 1, 2, 0, 1]",False,0,0,309784410,252161640,51192848,337826972,911710954,1925627704,0,0,187301250,235254375
1,0,0,0,8008,65194,16172,5329,22450,53664,0,0,0,16058,91924,107328,8415,73063,11318,"[0, 1, 1, 0, 2, 1]",True,0,0,522073552,129505376,119636050,285975456,0,0,1476115592,1723473024,614825145,95240970
1,0,0,0,12438,66446,46648,9616,104629,41097,10208,61887,218526,24248,115246,147640,0,0,0,"[0, 1, 1, 1, 2, 0]",True,0,0,826455348,580207824,1006112464,395188752,631742496,2230713408,2794485008,3579974720,0,0
0,0,0,0,10712,109402,66779,8436,8898,64071,22090,86563,214847,0,0,0,10643,150763,53979,"[0, 1, 1, 2, 0, 1]",False,0,0,1171914224,715336648,75063528,540502956,1912176670,4745970230,0,0,1604570609,574498497
1,0,0,0,10288,84704,53266,6532,25722,114869,9919,48283,73851,11830,36272,46485,9467,86321,28103,"[0, 1, 1, 1, 1, 1]",True,0,0,871434752,548000608,168016104,750324308,478919077,732528069,429097760,549917550,817200907,266051101
0,7536,50828,56064,0,0,0,0,0,0,6080,34049,104916,17982,99102,106392,7963,55909,36457,"[1, 0, 0, 1, 2, 1]",False,383039808,422498304,0,0,0,0,207017920,637889280,1782052164,1913140944,445203367,290307091
1,0,0,0,9415,64675,51601,6471,20655,101759,0,0,0,16802,75607,113156,8922,72001,53093,"[0, 1, 1, 0, 2, 1]",True,0,0,608915125,485823415,133658505,658482489,0,0,1270348814,1901247112,642392922,473695746
0,7214,31236,37397,0,0,0,6018,17312,87352,7079,33769,76845,7699,24451,45191,7656,130904,29976,"[1, 0, 1, 1, 1, 1]",False,225336504,269781958,0,0,104183616,525684336,239050751,543985755,188248249,347925509,1002201024,229496256
1,11530,80875,72268,0,0,0,7609,29223,82589,0,0,0,21626,78688,144522,12108,140147,70015,"[1, 0, 1, 0, 2, 1]",True,932488750,833250040,0,0,222357807,628419701,0,0,1701706688,3125432772,1696899876,847741620
0,0,0,0,9625,76065,36246,7349,19671,117423,9121,50327,100485,9369,51263,71959,9114,78019,35943,"[0, 1, 1, 1, 1, 1]",False,0,0,732125625,348867750,144562179,862941627,459032567,916523685,480283047,674183871,711065166,327584502
1,0,0,0,0,0,0,6929,36799,78644,0,0,0,30276,145179,193052,9711,101039,43136,"[0, 0, 1, 0, 3, 1]",True,0,0,0,0,254980271,544924276,0,0,4395439404,5844842352,981189729,418893696
0,0,0,0,9184,41336,41999,8318,26009,98533,8539,51222,105309,11281,51244,61535,9295,60274,13738,"[0, 1, 1, 1, 1, 1]",False,0,0,379629824,385718816,216342862,819597494,437384658,899233551,578083564,694176335,560246830,127694710
0,0,0,0,8523,64369,66191,14877,76768,187945,7580,35237,107230,10044,22354,82713,0,0,0,"[0, 1, 2, 1, 1, 0]",False,0,0,548616987,564145893,1142077536,2796057765,267096460,812803400,224523576,830769372,0,0
1,0,0,0,9999,79046,25201,8457,20476,88978,12570,80080,90601,10261,49601,46310,11543,164384,58785,"[0, 1, 1, 1, 1, 1]",True,0,0,790380954,251984799,173165532,752486946,1006605600,1138854570,508955861,475186910,1897484512,678555255
0,12865,55293,68299,0,0,0,6919,7052,78014,0,0,0,22428,80967,153286,11428,41919,51121,"[1, 0, 1, 0, 2, 1]",False,711344445,878666635,0,0,48792788,539778866,0,0,1815927876,3437898408,479050332,584210788
1,14041,42369,59810,13004,72320,45828,8668,26023,49320,11001,22167,75356,0,0,0,12514,114004,32469,"[1, 1, 1, 1, 0, 1]",True,594903129,839792210,940449280,595947312,225567364,427505760,243859167,828991356,0,0,1426646056,406317066
0,0,0,0,11005,48928,41455,6577,25773,154059,7245,13313,106204,10904,58340,78433,10007,75018,49123,"[0, 1, 1, 1, 1, 1]",False,0,0,538452640,456212275,169509021,1013246043,96452685,769447980,636139360,855233432,750705126,491573861
1,0,0,0,12135,103798,39616,0,0,0,7592,22249,90872,26553,106358,114618,11742,125624,52362,"[0, 1, 0, 1, 2, 1]",True,0,0,1259588730,480740160,0,0,168914408,689900224,2824123974,3043451754,1475077008,614834604
1,12323,54088,60340,0,0,0,7283,12340,66315,0,0,0,23180,74426,151297,11199,113776,32120,"[1, 0, 1, 0, 2, 1]",True,666526424,743569820,0,0,89872220,482972145,0,0,1725194680,3507064460,1274177424,359711880
0,8721,43083,70825,9634,66524,43193,0,0,0,5743,17743,90542,11055,40599,41266,9399,64244,56240,"[1, 1, 0, 1, 1, 1]",False,375726843,617664825,640892216,416121362,0,0,101898049,519982706,448821945,456195630,603829356,528599760
1,0,0,0,13264,69538,30344,0,0,0,7079,35554,89224,23102,96421,119745,11737,83094,46173,"[0, 1, 0, 1, 2, 1]",True,0,0,922352032,402482816,0,0,251686766,631616696,2227517942,2766348990,975274278,541932501
0,0,0,0,13598,83228,40483,7158,13611,85826,8627,15596,85780,11328,28981,50575,8134,68078,53273,"[0, 1, 1, 1, 1, 1]",False,0,0,1131734344,550487834,97427538,614342508,134546692,740024060,328296768,572913600,553746452,433322582
0,0,0,0,10044,27173,40341,7263,28514,30212,5042,9611,88795,16233,38385,123137,0,0,0,"[0, 1, 1, 1, 2, 0]",False,0,0,272925612,405185004,207097182,219429756,48458662,447704390,623103705,1998882921,0,0
1,9950,58449,31789,11885,91510,15773,6950,13492,40727,0,0,0,10500,27130,38469,9515,61759,28790,"[1, 1, 1, 0, 1, 1]",True,581567550,316300550,1087596350,187462105,93769400,283052650,0,0,284865000,403924500,587636885,273936850
0,0,0,0,13788,65025,31597,0,0,0,7490,17140,101710,24583,87501,177845,9447,62775,42079,"[0, 1, 0, 1, 2, 1]",False,0,0,896564700,435659436,0,0,128378600,761807900,2151037083,4371963635,593035425,397520313
1,15447,58493,78037,16683,79607,54903,9344,23089,125194,0,0,0,13986,34296,57702,13692,109387,41612,"[1, 1, 1, 0, 1, 1]",True,903541371,1205437539,1328083581,915946749,215743616,1169812736,0,0,479663856,807020172,1497726804,569751504
1,0,0,0,12136,74702,44653,6817,23511,61833,7766,23896,85650,9578,31271,46495,9117,36130,20779,"[0, 1, 1, 1, 1, 1]",True,0,0,906583472,541908808,160274487,421515561,185576336,665157900,299513638,445329110,329397210,189442143
0,0,0,0,9842,68397,31298,5204,10128,76769,0,0,0,15583,60432,97230,8340,55801,27040,"[0, 1, 1, 0, 2, 1]",False,0,0,673163274,308034916,52706112,399505876,0,0,941711856,1515135090,465380340,225513600
0,7854,39630,71122,12712,106128,60889,6056,16454,90386,10555,69532,124494,9813,42891,68540,0,0,0,"[1, 1, 1, 1, 1, 0]",False,311254020,558592188,1349099136,774020968,99645424,547377616,733910260,1314034170,420889383,672583020,0,0
1,0,0,0,12363,104858,54012,0,0,0,6590,27281,87941,20918,139520,159645,10548,84449,52628,"[0, 1, 0, 1, 2, 1]",True,0,0,1296359454,667750356,0,0,179781790,579531190,2918479360,3339454110,890768052,555120144
0,16075,70527,92629,0,0,0,13683,123617,26579,11571,27277,151292,13218,65015,90153,9520,37795,71200,"[1, 0, 1, 1, 1, 1]",False,1133721525,1489011175,0,0,1691451411,363680457,315622167,1750599732,859368270,1191642354,359808400,677824000
1,0,0,0,16524,124734,59130,8407,13588,119628,0,0,0,27446,102778,190275,12575,120962,42780,"[0, 1, 1, 0, 2, 1]",True,0,0,2061104616,977064120,114234316,1005712596,0,0,2820844988,5222287650,1521097150,537958500
1,8945,24042,51779,11647,101056,51840,6695,19994,90559,0,0,0,13108,50695,77596,10294,84252,37230,"[1, 1, 1, 0, 1, 1]",True,215055690,463163155,1176999232,603780480,133859830,606292505,0,0,664510060,1017128368,867290088,383245620
0,0,0,0,10038,63930,46096,5101,13894,83393,0,0,0,15544,74563,132906,9019,57805,46697,"[0, 1, 1, 0, 2, 1]",False,0,0,641729340,462711648,70873294,425387693,0,0,1159007272,2065890864,521343295,421160243
0,0,0,0,12169,94454,51987,7369,22945,52322,0,0,0,21455,96864,137790,11015,101505,38339,"[0, 1, 1, 0, 2, 1]",False,0,0,1149410726,632629803,169081705,385560818,0,0,2078217120,2956284450,1118077575,422304085
1,0,0,0,15028,73643,59263,8337,9909,83170,11194,17483,141295,14314,40451,66296,12605,78848,29807,"[0, 1, 1, 1, 1, 1]",True,0,0,1106707004,890604364,82611333,693388290,195704702,1581656230,579015614,948960944,993879040,375717235
0,0,0,0,17419,147216,60533,0,0,0,8483,40995,174453,27269,141505,221647,11275,93243,48588,"[0, 1, 0, 1, 2, 1]",False,0,0,2564355504,1054424327,0,0,347760585,1479884799,3858699845,6044092043,1051314825,547829700
1,0,0,0,17523,161985,82752,0,0,0,21171,65790,325250,17691,67348,71260,15392,136890,74309,"[0, 1, 0, 2, 1, 1]",True,0,0,2838463155,1450063296,0,0,1392840090,6885867750,1191453468,1260660660,2107010880,1143764128
0,9370,42029,69789,16073,66218,58351,0,0,0,19408,70209,250735,0,0,0,13370,90956,43310,"[1, 1, 0, 2, 0, 1]",False,393811730,653922930,1064321914,937875623,0,0,1362616272,4866264880,0,0,1216081720,579054700
1,15152,66712,72400,15056,120409,53968,20072,133437,127160,0,0,0,13316,44524,104569,0,0,0,"[1, 1, 2, 0, 1, 0]",True,1010820224,1097004800,1812877904,812542208,2678347464,2552355520,0,0,592881584,1392440804,0,0
1,0,0,0,11978,87212,35043,7224,17954,91812,0,0,0,18768,77195,131857,9598,94921,23560,"[0, 1, 1, 0, 2, 1]",True,0,0,1044625336,419745054,129699696,663249888,0,0,1448795760,2474692176,911051758,226128880
0,0,0,0,10388,74928,43559,5734,12999,78591,6782,35167,93684,12043,54490,63019,8546,47105,32822,"[0, 1, 1, 1, 1, 1]",False,0,0,778352064,452490892,74536266,450640794,238502594,635364888,656223070,758937817,402559330,280496812
0,10706,54512,71555,12682,86566,41774,7487,27118,97801,0,0,0,20729,83903,132947,0,0,0,"[1, 1, 1, 0, 2, 0]",False,583605472,766067830,1097830012,529777868,203032466,732236087,0,0,1739225287,2755858363,0,0
1,0,0,0,13990,79229,46542,7657,28215,92922,0,0,0,24460,104275,137835,11624,84319,47258,"[0, 1, 1, 0, 2, 1]",True,0,0,1108413710,651122580,216042255,711503754,0,0,2550566500,3371444100,980124056,549326992
1,0,0,0,9951,58803,36191,7996,29455,107583,11258,78029,119741,10442,63555,61863,9467,125270,25354,"[0, 1, 1, 1, 1, 1]",True,0,0,585148653,360136641,235522180,860233668,878450482,1348044178,663641310,645973446,1185931090,240026318
0,0,0,0,8383,84695,56298,13829,86396,150591,14293,99779,192433,0,0,0,0,0,0,"[0, 1, 2, 2, 0, 0]",False,0,0,709998185,471946134,1194770284,2082522939,1426141247,2750444869,0,0,0,0
1,0,0,0,12726,78155,63677,8733,123813,30429,9677,40201,119810,24706,109635,132886,0,0,0,"[0, 1, 1, 1, 2, 0]",True,0,0,994600530,810353502,1081258929,265736457,389025077,1159401370,2708642310,3283081516,0,0
0,0,0,0,10138,55271,48513,7973,25294,133086,9059,45509,104458,11423,51612,77312,10321,94971,28865,"[0, 1, 1, 1, 1, 1]",False,0,0,560337398,491824794,201669062,1061094678,412266031,946285022,589563876,883134976,980195691,297915665
1,0,0,0,17174,75643,81071,11552,24607,171532,13984,68481,163210,14809,68394,98147,13484,182004,35563,"[0, 1, 1, 1, 1, 1]",True,0,0,1299092882,1392313354,284260064,1981537664,957638304,2282328640,1012846746,1453458923,2454141936,479531492
0,0,0,0,12592,144718,94163,20204,171160,158209,0,0,0,21511,137386,221299,0,0,0,"[0, 1, 2, 0, 2, 0]",False,0,0,1822289056,1185700496,3458116640,3196454636,0,0,2955310246,4760362789,0,0
1,0,0,0,10879,100779,46834,8375,29208,148517,0,0,0,19926,92435,127271,10475,81681,27787,"[0, 1, 1, 0, 2, 1]",True,0,0,1096374741,509507086,244617000,1243829875,0,0,1841859810,2536001946,855608475,291068825
0,0,0,0,11625,78529,42293,15531,112144,104613,18800,86338,205006,0,0,0,0,0,0,"[0, 1, 2, 2, 0, 0]",False,0,0,912899625,491656125,1741708464,1624744503,1623154400,3854112800,0,0,0,0
0,0,0,0,10758,70079,46901,12611,65934,115508,8190,35051,65770,8469,43576,65403,0,0,0,"[0, 1, 2, 1, 1, 0]",False,0,0,753909882,504560958,831493674,1456671388,287067690,538656300,369045144,553898007,0,0
1,0,0,0,9017,83625,29359,7186,22301,85905,9179,53098,111875,8760,25832,53638,8850,65931,20482,"[0, 1, 1, 1, 1, 1]",True,0,0,754046625,264730103,160254986,617313330,487386542,1026900625,226288320,469868880,583489350,181265700
0,11603,82915,77718,0,0,0,6150,34193,90260,8909,20257,66566,10439,65433,60066,8166,100910,41971,"[1, 0, 1, 1, 1, 1]",False,962062745,901761954,0,0,210286950,555099000,180469613,593036494,683055087,627028974,824031060,342735186
1,0,0,0,11318,110575,38861,6841,33849,123047,9758,32147,137967,11245,34547,56903,9477,88862,15598,"[0, 1, 1, 1, 1, 1]",True,0,0,1251487850,439828798,231561009,841764527,313690426,1346281986,388481015,639874235,842145174,147822246
1,9199,37640,50450,0,0,0,16014,110719,95365,6860,39493,80783,9395,31995,43545,0,0,0,"[1, 0, 2, 1, 1, 0]",True,346250360,464089550,0,0,1773054066,1527175110,270921980,554171380,300593025,409105275,0,0
0,0,0,0,7764,40794,23837,5164,16356,96978,5166,29641,72603,6777,17244,41940,6414,61961,13321,"[0, 1, 1, 1, 1, 1]",False,0,0,316724616,185070468,84462384,500794392,153125406,375067098,116862588,284227380,397417854,85440894
0,0,0,0,18066,176152,108880,26165,144988,456898,0,0,0,19587,126489,101944,16209,150862,60613,"[0, 1, 2, 0, 1, 1]",False,0,0,3182362032,1967026080,3793611020,11954736170,0,0,2477540043,1996777128,2445322158,982476117
1,0,0,0,17899,178827,111051,0,0,0,29866,146275,411241,17997,115601,145400,14764,187954,52433,"[0, 1, 0, 2, 1, 1]",True,0,0,3200824473,1987701849,0,0,4368649150,12282123706,2080471197,2616763800,2774952856,774120812
1,0,0,0,15649,107247,69614,8741,37869,97008,10849,44682,96486,12854,64612,84817,12502,107021,37292,"[0, 1, 1, 1, 1, 1]",True,0,0,1678308303,1089389486,331012929,847946928,484755018,1046776614,830522648,1090237718,1337976542,466224584
0,0,0,0,13654,102809,50500,18456,110111,187221,13132,44017,111465,11185,43674,84926,0,0,0,"[0, 1, 2, 1, 1, 0]",False,0,0,1403754086,689527000,2032208616,3455350776,578031244,1463758380,488493690,949897310,0,0
1,0,0,0,13361,76718,55112,7785,35800,96078,0,0,0,23585,167431,125043,8873,60510,38132,"[0, 1, 1, 0, 2, 1]",True,0,0,1025029198,736351432,278703000,747967230,0,0,3948860135,2949139155,536905230,338345236
0,0,0,0,12422,56500,63774,15043,37764,191947,9086,27869,122924,0,0,0,10564,90435,31664,"[0, 1, 2, 1, 0, 1]",False,0,0,701843000,792200628,568083852,2887458721,253217734,1116887464,0,0,955355340,334498496
0,12686,51878,79421,0,0,0,8475,21290,99543,0,0,0,22120,105316,143585,9462,81767,51951,"[1, 0, 1, 0, 2, 1]",False,658124308,1007534806,0,0,180432750,843626925,0,0,2329589920,3176100200,773679354,491560362
1,0,0,0,12983,97432,43504,8602,30055,97270,11828,42788,88731,12524,45689,68458,12309,107388,35872,"[0, 1, 1, 1, 1, 1]",True,0,0,1264959656,564812432,258533110,836716540,506096464,1049510268,572209036,857367992,1321838892,441548448
1,0,0,0,18560,129179,77169,24217,86992,194342,16082,28872,114050,15552,85769,62141,0,0,0,"[0, 1, 2, 1, 1, 0]",True,0,0,2397562240,1432256640,2106685264,4706380214,464319504,1834152100,1333879488,966416832,0,0
0,0,0,0,17651,148281,59694,10666,15431,110956,0,0,0,26680,81612,164835,13816,80897,62622,"[0, 1, 1, 0, 2, 1]",False,0,0,2617307931,1053658794,164587046,1183456696,0,0,2177408160,4397797800,1117672952,865185552
1,0,0,0,10329,64540,49438,15106,124679,151758,7919,38356,85970,8904,67195,62786,0,0,0,"[0, 1, 2, 1, 1, 0]",True,0,0,666633660,510645102,1883400974,2292456348,303741164,680796430,598304280,559046544,0,0
0,7532,45847,65193,0,0,0,12196,67595,152803,5670,39548,80531,0,0,0,7982,99397,25711,"[1, 0, 2, 1, 0, 1]",False,345319604,491033676,0,0,824388620,1863585388,224237160,456610770,0,0,793386854,205225202
0,0,0,0,9868,37579,53876,14576,93055,98314,8623,31452,73901,8120,32579,73474,0,0,0,"[0, 1, 2, 1, 1, 0]",False,0,0,370829572,531648368,1356369680,1433024864,271210596,637248323,264541480,596608880,0,0
1,0,0,0,11393,48773,31321,7082,24745,53969,8878,27363,65628,9273,42804,71752,10324,94467,23713,"[0, 1, 1, 1, 1, 1]",True,0,0,555670789,356840153,175244090,382208458,242928714,582645384,396921492,665356296,975277308,244813012
0,11763,70319,60526,0,0,0,6949,29144,58056,9144,48857,75777,11010,45344,45177,9529,93760,25041,"[1, 0, 1, 1, 1, 1]",False,827162397,711967338,0,0,202521656,403431144,446748408,692904888,499237440,497398770,893439040,238615689
1,10616,54691,42696,0,0,0,17777,87063,145672,10718,38802,68212,8906,24704,87298,0,0,0,"[1, 0, 2, 1, 1, 0]",True,580599656,453260736,0,0,1547718951,2589611144,415879836,731096216,220013824,777475988,0,0
0,0,0,0,0,0,0,3789,31587,31661,0,0,0,17231,80302,103388,6427,45392,22846,"[0, 0, 1, 0, 3, 1]",False,0,0,0,0,119683143,119963529,0,0,1383683762,1781478628,291734384,146831242
1,0,0,0,7723,42150,33107,4809,19738,78750,0,0,0,15657,42527,80843,6710,32474,15860,"[0, 1, 1, 0, 2, 1]",True,0,0,325524450,255685361,94920042,378708750,0,0,665845239,1265758851,217900540,106420600
0,0,0,0,17227,163237,71899,8972,14007,140202,10652,39038,194820,14224,59984,109557,14189,140355,88765,"[0, 1, 1, 1, 1, 1]",False,0,0,2812083799,1238604073,125670804,1257892344,415832776,2075222640,853212416,1558338768,1991497095,1259486585
1,16487,91429,150510,0,0,0,10282,80216,63981,13647,91924,151079,14321,65007,91445,15205,197562,85067,"[1, 0, 1, 1, 1, 1]",True,1507389923,2481458370,0,0,824780912,657852642,1254486828,2061775113,930965247,1309583845,3003930210,1293443735
1,0,0,0,31606,231316,112755,10096,20714,151650,28061,148286,307476,0,0,0,0,0,0,"[0, 2, 1, 2, 0, 0]",True,0,0,7310973496,3563734530,209128544,1531058400,4161053446,8628084036,0,0,0,0
0,27737,237049,229776,0,0,0,8629,35750,70382,14293,47082,107405,0,0,0,15571,152779,91002,"[2, 0, 1, 1, 0, 1]",False,6575028113,6373296912,0,0,308486750,607326278,672943026,1535139665,0,0,2378921809,1416992142
1,7031,44052,47814,0,0,0,11755,81400,78716,7318,29227,48568,8278,35956,31087,0,0,0,"[1, 0, 2, 1, 1, 0]",True,309729612,336180234,0,0,956857000,925306580,213883186,355420624,297643768,257338186,0,0
0,5992,22218,40239,0,0,0,3455,13107,52951,5297,24015,64337,6168,26157,29669,5368,57978,40030,"[1, 0, 1, 1, 1, 1]",False,133130256,241112088,0,0,45284685,182945705,127207455,340793089,161336376,182998392,311225904,214881040
1,11961,92127,41797,13669,91270,55578,8322,20125,87808,12644,48971,135755,16367,89213,79171,0,0,0,"[1, 1, 1, 1, 1, 0]",True,1101931047,499933917,1247569630,759695682,167480250,730738176,619189324,1716486220,1460149171,1295791757,0,0
0,0,0,0,12511,47621,68983,0,0,0,19099,89412,217758,11556,55882,86444,11404,136779,47607,"[0, 1, 0, 2, 1, 1]",False,0,0,595786331,863046313,0,0,1707679788,4158960042,645772392,998946864,1559827716,542910228
1,0,0,0,17760,130487,90219,10686,33282,96367,15826,79923,176824,16438,62221,75731,15404,209786,57323,"[0, 1, 1, 1, 1, 1]",True,0,0,2317449120,1602289440,355651452,1029777762,1264861398,2798416624,1022788798,1244866178,3231543544,883003492
0,13934,73156,79809,0,0,0,9241,23193,194362,0,0,0,23454,154484,226454,12038,99675,69145,"[1, 0, 1, 0, 2, 1]",False,1019355704,1112058606,0,0,214326513,1796099242,0,0,3623267736,5311252116,1199887650,832367510
