,Hero 1,Hero 2,Winning rate,# of rounds,# of winning rounds ▽
1909,Laofuzi,Yào,0.5,2,1.0
1176,Dun Shan,Chang'e,0.16666666666666666,6,1.0
3562,Li Yuanfang,Miledy,1.0,1,1.0
583,Guan Yu,Zhen Ji,1.0,1,1.0
3554,Li Yuanfang,Liu Shan,1.0,1,1.0
3549,Li Yuanfang,Athena,1.0,1,1.0
1860,Ma Chao,Zhuge Liang,0.5,2,1.0
4437,Kai,Li Bai,1.0,1,1.0
1771,Mai Shiranui,Cai Wenji,0.06666666666666667,15,1.0
1772,Mai Shiranui,Toho Taiichi,0.07692307692307693,13,1.0
1800,Mai Shiranui,Miyamoto Musashi,1.0,1,1.0
3755,Kuangtie,Yixing,0.5,2,1.0
1117,Shen Mengxi,Han Xin,1.0,1,1.0
1802,Mai Shiranui,Ake,1.0,1,1.0
4427,Kai,Bian Que,0.2,5,1.0
1806,Mai Shiranui,Gao Jianli,1.0,1,1.0
1124,Shen Mengxi,Miyamoto Musashi,1.0,1,1.0
3733,Kuangtie,Galo,1.0,1,1.0
644,Zhu Bajie,Wu Zetian,0.16666666666666666,6,1.0
4433,Kai,Yunzhongjun,0.25,4,1.0
641,Zhu Bajie,Toho Taiichi,0.25,4,1.0
3726,Kuangtie,Sun Ce,1.0,1,1.0
1777,Mai Shiranui,Houyi,0.25,4,1.0
3836,Yingzheng,Toho Taiichi,0.125,8,1.0
3703,Diao Chan,Mengqi,0.5,2,1.0
3695,Diao Chan,Nezha,0.3333333333333333,3,1.0
4966,Monkey King,Zhong Kui,1.0,1,1.0
4436,Kai,Sima Yi,0.3333333333333333,3,1.0
3845,Yingzheng,Nezha,0.5,2,1.0
1138,Dun Shan,Su Lie,0.125,8,1.0
3686,Diao Chan,Toho Taiichi,0.5,2,1.0
1100,Shen Mengxi,Dian Wei,1.0,1,1.0
1847,Ma Chao,Zhuang Zhou,0.3333333333333333,3,1.0
3542,Li Yuanfang,Miyue,0.5,2,1.0
3881,Sun Ce,Luna,0.5,2,1.0
3368,Shangguan Wan'er,Nezha,1.0,1,1.0
1688,Sun Bin,Luna,0.3333333333333333,3,1.0
1706,Sun Bin,Miyue,0.3333333333333333,3,1.0
1701,Sun Bin,Bian Que,0.5,2,1.0
1699,Sun Bin,Zhuge Liang,1.0,1,1.0
1698,Sun Bin,Genghis Khan,1.0,1,1.0
3421,Cao Cao,Houyi,0.5,2,1.0
1697,Sun Bin,Baili Xuance,0.3333333333333333,3,1.0
2011,Jing,Kai,1.0,1,1.0
1694,Sun Bin,Wu Zetian,0.3333333333333333,3,1.0
3414,Cao Cao,Mozi,0.3333333333333333,3,1.0
4360,Toho Taiichi,Angela,0.3333333333333333,3,1.0
4357,Toho Taiichi,Xiaoqiao,0.2,5,1.0
1687,Sun Bin,Galo,0.25,4,1.0
1179,Dun Shan,Zhuang Zhou,0.14285714285714285,7,1.0
3406,Cao Cao,Yuan Ge,0.1111111111111111,9,1.0
4354,Toho Taiichi,Zhuge Liang,0.2,5,1.0
1213,Dun Shan,Zhong Wuyan,1.0,1,1.0
77,Marco Polo,Miyue,0.16666666666666666,6,1.0
3397,Cao Cao,Yang Yuhuan,0.25,4,1.0
3387,Shangguan Wan'er,Miyamoto Musashi,0.2,5,1.0
3383,Shangguan Wan'er,Monkey King,0.5,2,1.0
3381,Shangguan Wan'er,Athena,0.3333333333333333,3,1.0
533,Guan Yu,Kuangtie,0.09090909090909091,11,1.0
2062,Bull Demon,Daqiao,1.0,1,1.0
3372,Shangguan Wan'er,Yáo,0.09090909090909091,11,1.0
3430,Cao Cao,Angela,0.5,2,1.0
559,Guan Yu,Huang Zhong,0.25,4,1.0
4466,Wu Zetian,Miyue,0.5,2,1.0
3436,Cao Cao,Li Bai,1.0,1,1.0
3533,Li Yuanfang,Baili Xuance,1.0,1,1.0
701,Tachibana Ukyo,Lanlingwang,0.3333333333333333,3,1.0
1927,Laofuzi,Galo,0.5,2,1.0
4393,Li Xin,Xiaoqiao,0.25,4,1.0
577,Guan Yu,Ake,1.0,1,1.0
3884,Sun Ce,Toho Taiichi,1.0,1,1.0
1931,Laofuzi,Toho Taiichi,0.2,5,1.0
3522,Li Yuanfang,Zhuang Zhou,0.2,5,1.0
4456,Wu Zetian,Houyi,1.0,1,1.0
1025,Sun Shangxiang,Yixing,1.0,1,1.0
1725,Sun Bin,Gao Jianli,1.0,1,1.0
1944,Laofuzi,Yáo,1.0,1,1.0
574,Guan Yu,Liu Shan,1.0,1,1.0
1948,Laofuzi,Mengqi,0.14285714285714285,7,1.0
3888,Sun Ce,Dian Wei,0.5,2,1.0
4389,Li Xin,Genghis Khan,1.0,1,1.0
3487,Yang Yuhuan,Miyue,1.0,1,1.0
1190,Dun Shan,Baili Xuance,0.25,4,1.0
1959,Laofuzi,Miyamoto Musashi,0.25,4,1.0
1964,Laofuzi,Liu Bei,1.0,1,1.0
3461,Yang Yuhuan,Sun Ce,0.07692307692307693,13,1.0
3891,Sun Ce,Genghis Khan,0.3333333333333333,3,1.0
1719,Sun Bin,Miyamoto Musashi,1.0,1,1.0
3145,Ganjiang Moye,Monkey King,0.5,2,1.0
3162,Daqiao,Cao Cao,0.2,5,1.0
768,Tachibana Ukyo,Gao Jianli,1.0,1,1.0
2922,Yu Ji,Yuan Ge,0.5,2,1.0
4101,Da Mo,Miledy,1.0,1,1.0
1387,Jiang Ziya,Ake,1.0,1,1.0
4230,Luna,Mozi,1.0,1,1.0
4217,Galo,Ming Shiyin,1.0,1,1.0
4038,Chang'e,Yunzhongjun,0.5,2,1.0
2927,Yu Ji,Zhuang Zhou,0.5,2,1.0
4149,Zhuang Zhou,Mozi,0.5,2,1.0
4574,Baili Xuance,Liu Shan,1.0,1,1.0
4042,Chang'e,Li Bai,0.5,2,1.0
2921,Yu Ji,Sun Ce,0.1,10,1.0
2541,Liu Bang,Angela,0.3333333333333333,3,1.0
2545,Liu Bang,Yixing,1.0,1,1.0
4168,Zhuang Zhou,Mengqi,0.3333333333333333,3,1.0
2377,Wang Zhaojun,Da Mo,0.5,2,1.0
1312,Jiang Ziya,Sun Bin,0.2,5,1.0
373,Gongsun Li,Mengqi,0.25,4,1.0
2383,Wang Zhaojun,Cai Wenji,0.16666666666666666,6,1.0
2388,Wang Zhaojun,Dian Wei,0.3333333333333333,3,1.0
189,Taiyi Zhenren,Miyamoto Musashi,0.3333333333333333,3,1.0
936,Naklulu,Sima Yi,0.16666666666666666,6,1.0
2358,Wang Zhaojun,Xiang Yu,0.1111111111111111,9,1.0
4034,Chang'e,Huang Zhong,1.0,1,1.0
4029,Chang'e,Genghis Khan,0.3333333333333333,3,1.0
4618,Zhuge Liang,Huang Zhong,0.3333333333333333,3,1.0
2329,Pangu,Yixing,1.0,1,1.0
184,Taiyi Zhenren,Luban 7,1.0,1,1.0
4156,Zhuang Zhou,Houyi,1.0,1,1.0
289,Zhang Fei,Ake,1.0,1,1.0
291,Zhang Fei,Zhong Kui,1.0,1,1.0
884,Naklulu,Lanlingwang,0.2,5,1.0
1440,Zhao Yun,Mozi,0.041666666666666664,24,1.0
2962,Yu Ji,Ake,1.0,1,1.0
4702,Xiaoqiao,Miyue,1.0,1,1.0
2960,Yu Ji,Miyamoto Musashi,1.0,1,1.0
292,Zhang Fei,Liu Bei,0.3333333333333333,3,1.0
2556,Liu Bang,Zhong Wuyan,1.0,1,1.0
2465,Hua Mulan,Nezha,0.3333333333333333,3,1.0
1407,Zhao Yun,Hua Mulan,0.5,2,1.0
2347,Pangu,Zhen Ji,1.0,1,1.0
4615,Zhuge Liang,Nezha,0.16666666666666666,6,1.0
2552,Liu Bang,Ming Shiyin,1.0,1,1.0
833,Pei Qinhu,Genghis Khan,0.5,2,1.0
2506,Liu Bang,Shangguan Wan'er,0.047619047619047616,21,1.0
2399,Wang Zhaojun,Miyue,1.0,1,1.0
2743,Xiahou Dun,Nezha,1.0,1,1.0
2327,Pangu,Yunzhongjun,1.0,1,1.0
4098,Da Mo,Zhong Kui,1.0,1,1.0
4644,Nezha,Bian Que,1.0,1,1.0
797,Pei Qinhu,Meng Ya,0.1111111111111111,9,1.0
352,Gongsun Li,Galo,0.3333333333333333,3,1.0
2730,Xiahou Dun,Galo,0.14285714285714285,7,1.0
197,Taiyi Zhenren,Zhen Ji,0.3333333333333333,3,1.0
2731,Xiahou Dun,Luna,1.0,1,1.0
365,Gongsun Li,Nezha,0.25,4,1.0
364,Gongsun Li,Zhuge Liang,0.2,5,1.0
4590,Genghis Khan,Yáo,0.2,5,1.0
2531,Liu Bang,Dian Wei,0.5,2,1.0
4075,Da Mo,Nezha,0.3333333333333333,3,1.0
2445,Hua Mulan,Sun Ce,1.0,1,1.0
2843,Meng Ya,Daqiao,1.0,1,1.0
2734,Xiahou Dun,Toho Taiichi,0.08333333333333333,12,1.0
2448,Hua Mulan,Chang'e,0.5,2,1.0
1374,Jiang Ziya,Mengqi,0.5,2,1.0
294,Zhang Fei,Miledy,0.5,2,1.0
2842,Meng Ya,Ganjiang Moye,0.5,2,1.0
824,Pei Qinhu,Mozi,0.3333333333333333,3,1.0
4071,Da Mo,Houyi,1.0,1,1.0
2858,Meng Ya,Baili Shouyue,1.0,1,1.0
4634,Zhuge Liang,Miyamoto Musashi,1.0,1,1.0
4690,Bian Que,Zhong Wuyan,1.0,1,1.0
2525,Liu Bang,Mozi,0.2,5,1.0
4150,Zhuang Zhou,Cai Wenji,0.3333333333333333,3,1.0
2401,Wang Zhaojun,Mengqi,0.3333333333333333,3,1.0
2404,Wang Zhaojun,Li Bai,0.25,4,1.0
2888,Meng Ya,Han Xin,1.0,1,1.0
932,Naklulu,Miyue,0.08333333333333333,12,1.0
2883,Meng Ya,Yunzhongjun,0.25,4,1.0
2882,Meng Ya,Miyue,0.25,4,1.0
4067,Da Mo,Li Xin,1.0,1,1.0
2876,Meng Ya,Nezha,1.0,1,1.0
196,Taiyi Zhenren,Miledy,1.0,1,1.0
1442,Zhao Yun,Toho Taiichi,0.3333333333333333,3,1.0
4100,Da Mo,Gao Jianli,0.5,2,1.0
2536,Liu Bang,Nezha,1.0,1,1.0
4691,Bian Que,Ake,1.0,1,1.0
293,Zhang Fei,Gao Jianli,0.5,2,1.0
1321,Jiang Ziya,Wang Zhaojun,0.3333333333333333,3,1.0
2818,Guiguzi,Mengqi,0.08333333333333333,12,1.0
2862,Meng Ya,Zhuang Zhou,1.0,1,1.0
793,Pei Qinhu,Lanlingwang,0.3333333333333333,3,1.0
356,Gongsun Li,Toho Taiichi,0.0625,16,1.0
2328,Pangu,Mengqi,1.0,1,1.0
395,Lv Bu,Zhu Bajie,0.25,4,1.0
2622,Lanlingwang,Ming Shiyin,0.5,2,1.0
3976,Baili Shouyue,Cai Wenji,1.0,1,1.0
2491,Hua Mulan,Miledy,0.3333333333333333,3,1.0
3079,Xiang Yu,Li Bai,1.0,1,1.0
4544,Houyi,Miyamoto Musashi,1.0,1,1.0
4157,Zhuang Zhou,Baili Xuance,1.0,1,1.0
2239,Di Renjie,Kai,0.1111111111111111,9,1.0
3069,Xiang Yu,Bian Que,1.0,1,1.0
4595,Genghis Khan,Yixing,1.0,1,1.0
4276,Mozi,Houyi,0.5,2,1.0
2490,Hua Mulan,Gao Jianli,1.0,1,1.0
2636,Zhou Yu,Guiguzi,0.3333333333333333,3,1.0
4597,Genghis Khan,Li Bai,1.0,1,1.0
2254,Di Renjie,Mengqi,1.0,1,1.0
3062,Xiang Yu,Wu Zetian,0.2,5,1.0
754,Tachibana Ukyo,Li Bai,1.0,1,1.0
2594,Lanlingwang,Luna,0.2,5,1.0
4165,Zhuang Zhou,Angela,1.0,1,1.0
2590,Lanlingwang,Da Mo,0.25,4,1.0
3988,Baili Shouyue,Xiaoqiao,1.0,1,1.0
901,Naklulu,Yang Jian,0.16666666666666666,6,1.0
3084,Xiang Yu,Ming Shiyin,1.0,1,1.0
1556,Zhang Liang,Ake,1.0,1,1.0
4125,Cheng Yaojin,Yunzhongjun,1.0,1,1.0
3130,Ganjiang Moye,Nezha,0.08333333333333333,12,1.0
3128,Ganjiang Moye,Genghis Khan,1.0,1,1.0
3127,Ganjiang Moye,Baili Xuance,0.125,8,1.0
2758,Xiahou Dun,Monkey King,0.2,5,1.0
456,Lv Bu,Dian Wei,0.25,4,1.0
2505,Liu Bang,Yào,0.25,4,1.0
3118,Ganjiang Moye,Luna,1.0,1,1.0
2218,Di Renjie,Yang Yuhuan,1.0,1,1.0
2769,Xiahou Dun,Miledy,1.0,1,1.0
1460,Zhao Yun,Yixing,0.1111111111111111,9,1.0
2225,Di Renjie,Yingzheng,0.3333333333333333,3,1.0
2777,Guiguzi,Daqiao,0.3333333333333333,3,1.0
2779,Guiguzi,Yào,0.25,4,1.0
3107,Ganjiang Moye,Kuangtie,0.14285714285714285,7,1.0
2228,Di Renjie,Baili Shouyue,1.0,1,1.0
751,Tachibana Ukyo,Mengqi,0.5,2,1.0
2611,Lanlingwang,Angela,0.5,2,1.0
2230,Di Renjie,Da Mo,0.3333333333333333,3,1.0
2232,Di Renjie,Zhuang Zhou,1.0,1,1.0
3057,Xiang Yu,Mozi,0.25,4,1.0
1423,Zhao Yun,Yang Yuhuan,0.3333333333333333,3,1.0
254,Zhang Fei,Zhuang Zhou,0.2,5,1.0
1416,Zhao Yun,Xiang Yu,0.25,4,1.0
2667,Zhou Yu,Li Xin,0.125,8,1.0
1293,Lian Po,Athena,1.0,1,1.0
869,Naklulu,Zhao Yun,1.0,1,1.0
3014,Master Luban,Yixing,0.25,4,1.0
1346,Jiang Ziya,Sun Ce,0.5,2,1.0
2798,Guiguzi,Luna,0.3333333333333333,3,1.0
2305,Pangu,Cheng Yaojin,0.3333333333333333,3,1.0
2308,Pangu,Luna,0.5,2,1.0
288,Zhang Fei,Zhong Wuyan,0.5,2,1.0
2311,Pangu,Toho Taiichi,1.0,1,1.0
4677,Bian Que,Yunzhongjun,1.0,1,1.0
2468,Hua Mulan,Huang Zhong,0.5,2,1.0
4562,Baili Xuance,Miyue,0.3333333333333333,3,1.0
2317,Pangu,Baili Xuance,0.3333333333333333,3,1.0
235,Zhang Fei,Daqiao,1.0,1,1.0
2987,Master Luban,Baili Shouyue,1.0,1,1.0
2985,Master Luban,Sun Ce,1.0,1,1.0
179,Taiyi Zhenren,Yixing,1.0,1,1.0
4246,Luna,Angela,1.0,1,1.0
4557,Baili Xuance,Bian Que,0.25,4,1.0
4072,Da Mo,Baili Xuance,0.25,4,1.0
2297,Pangu,Kuangtie,0.16666666666666666,6,1.0
3036,Xiang Yu,Xishi,0.3333333333333333,3,1.0
902,Naklulu,Diao Chan,1.0,1,1.0
2285,Pangu,Xiang Yu,0.25,4,1.0
1792,Mai Shiranui,Li Bai,0.14285714285714285,7,1.0
1553,Zhang Liang,Liu Shan,1.0,1,1.0
4726,Huang Zhong,Angela,0.3333333333333333,3,1.0
3048,Xiang Yu,Sun Ce,0.5,2,1.0
4166,Zhuang Zhou,Miyue,0.5,2,1.0
283,Zhang Fei,Monkey King,1.0,1,1.0
3045,Xiang Yu,Kuangtie,1.0,1,1.0
1288,Lian Po,Mengqi,1.0,1,1.0
2471,Hua Mulan,Miyue,1.0,1,1.0
2662,Zhou Yu,Galo,1.0,1,1.0
1289,Lian Po,Yixing,0.09090909090909091,11,1.0
3041,Xiang Yu,Li Yuanfang,0.125,8,1.0
4260,Luna,Miyamoto Musashi,1.0,1,1.0
1547,Zhang Liang,Han Xin,1.0,1,1.0
4084,Da Mo,Yixing,0.0,2,0.0
4445,Kai,Miyamoto Musashi,0.0,2,0.0
4441,Kai,Monkey King,0.0,1,0.0
4096,Da Mo,Ake,0.0,2,0.0
4088,Da Mo,Athena,0.0,1,0.0
4452,Kai,Miledy,0.0,1,0.0
4399,Li Xin,Mengqi,0.0,1,0.0
4292,Mozi,Han Xin,0.0,1,0.0
4153,Zhuang Zhou,Kai,0.0,1,0.0
4128,Cheng Yaojin,Sima Yi,0.0,8,0.0
4606,Genghis Khan,Zhong Wuyan,0.0,1,0.0
4423,Kai,Baili Xuance,0.0,4,0.0
5010,Miyamoto Musashi,Gao Jianli,0.0,1,0.0
4129,Cheng Yaojin,Li Bai,0.0,2,0.0
4425,Kai,Zhuge Liang,0.0,3,0.0
3830,Yingzheng,Cheng Yaojin,0.0,3,0.0
4114,Cheng Yaojin,Houyi,0.0,1,0.0
4117,Cheng Yaojin,Zhuge Liang,0.0,3,0.0
4132,Cheng Yaojin,Luban 7,0.0,4,0.0
4430,Kai,Yáo,0.0,2,0.0
3813,Agudo,Charlotte,0.0,10,0.0
3810,Agudo,Luban 7,0.0,2,0.0
3801,Agudo,Angela,0.0,1,0.0
3796,Agudo,Nezha,0.0,10,0.0
3788,Agudo,Li Xin,0.0,7,0.0
3786,Agudo,Cai Wenji,0.0,10,0.0
3833,Yingzheng,Luna,0.0,1,0.0
3835,Yingzheng,Cai Wenji,0.0,1,0.0
4402,Li Xin,Li Bai,0.0,2,0.0
4148,Zhuang Zhou,Luna,0.0,9,0.0
4910,Li Bai,Gao Jianli,0.0,1,0.0
4915,Han Xin,Luban 7,0.0,4,0.0
4631,Zhuge Liang,Ming Shiyin,0.0,2,0.0
4953,Luban 7,Zhong Kui,0.0,1,0.0
3864,Yingzheng,Miyamoto Musashi,0.0,1,0.0
4410,Li Xin,Miyamoto Musashi,0.0,1,0.0
3858,Yingzheng,Athena,0.0,1,0.0
4418,Li Xin,Zhen Ji,0.0,1,0.0
4420,Kai,Wu Zetian,0.0,1,0.0
34,Marco Polo,Yu Ji,0.0,2,0.0
4142,Cheng Yaojin,Liu Bei,0.0,1,0.0
3842,Yingzheng,Baili Xuance,0.0,5,0.0
4141,Cheng Yaojin,Zhong Kui,0.0,1,0.0
3841,Yingzheng,Houyi,0.0,1,0.0
3838,Yingzheng,Kai,0.0,4,0.0
3837,Yingzheng,Li Xin,0.0,4,0.0
4897,Li Bai,Han Xin,0.0,1,0.0
3892,Sun Ce,Zhuge Liang,0.0,2,0.0
4455,Wu Zetian,Dian Wei,0.0,2,0.0
4241,Luna,Nezha,0.0,1,0.0
2,Marco Polo,Gongsun Li,0.0,4,0.0
4321,Cai Wenji,Huang Zhong,0.0,2,0.0
4558,Baili Xuance,Xiaoqiao,0.0,3,0.0
4503,Dian Wei,Sima Yi,0.0,1,0.0
4329,Cai Wenji,Li Bai,0.0,3,0.0
4495,Dian Wei,Xiaoqiao,0.0,9,0.0
4781,Angela,Athena,0.0,10,0.0
4716,Xiaoqiao,Zhong Wuyan,0.0,4,0.0
3986,Baili Shouyue,Nezha,0.0,2,0.0
4340,Cai Wenji,Nvwa,0.0,1,0.0
4343,Cai Wenji,Gao Jianli,0.0,1,0.0
4559,Baili Xuance,Huang Zhong,0.0,1,0.0
3923,Yuan Ge,Chang'e,0.0,3,0.0
4348,Toho Taiichi,Kai,0.0,1,0.0
4561,Baili Xuance,Angela,0.0,1,0.0
3920,Sun Ce,Zhen Ji,0.0,1,0.0
3918,Sun Ce,Gao Jianli,0.0,1,0.0
3993,Baili Shouyue,Yunzhongjun,0.0,1,0.0
3996,Baili Shouyue,Sima Yi,0.0,1,0.0
3904,Sun Ce,Li Bai,0.0,6,0.0
3903,Sun Ce,Sima Yi,0.0,7,0.0
4318,Cai Wenji,Nezha,0.0,1,0.0
4555,Baili Xuance,Zhuge Liang,0.0,1,0.0
4506,Dian Wei,Athena,0.0,2,0.0
3955,Yuan Ge,Monkey King,0.0,4,0.0
3969,Baili Shouyue,Chang'e,0.0,2,0.0
4525,Houyi,Nezha,0.0,2,0.0
4732,Huang Zhong,Li Bai,0.0,1,0.0
4746,Huang Zhong,Gao Jianli,0.0,1,0.0
4284,Mozi,Yáo,0.0,2,0.0
3960,Yuan Ge,Zhong Wuyan,0.0,2,0.0
4310,Cai Wenji,Li Xin,0.0,2,0.0
4727,Huang Zhong,Miyue,0.0,1,0.0
4283,Mozi,Huang Zhong,0.0,1,0.0
3950,Yuan Ge,Sima Yi,0.0,1,0.0
3933,Yuan Ge,Kai,0.0,1,0.0
4519,Dian Wei,Miledy,0.0,1,0.0
3947,Yuan Ge,Yunzhongjun,0.0,1,0.0
3978,Baili Shouyue,Li Xin,0.0,3,0.0
4278,Mozi,Genghis Khan,0.0,2,0.0
4275,Mozi,Dian Wei,0.0,1,0.0
3937,Yuan Ge,Baili Xuance,0.0,2,0.0
3936,Yuan Ge,Houyi,0.0,1,0.0
4272,Mozi,Li Xin,0.0,2,0.0
4271,Mozi,Toho Taiichi,0.0,2,0.0
4002,Baili Shouyue,Ming Shiyin,0.0,2,0.0
4800,Miyue,Sima Yi,0.0,1,0.0
4869,Yixing,Miyamoto Musashi,0.0,3,0.0
4021,Chang'e,Cai Wenji,0.0,1,0.0
4190,Galo,Mozi,0.0,10,0.0
4376,Toho Taiichi,Ake,0.0,1,0.0
4189,Galo,Luna,0.0,1,0.0
4819,Yunzhongjun,Mengqi,0.0,1,0.0
4187,Zhuang Zhou,Zhen Ji,0.0,2,0.0
4385,Li Xin,Wu Zetian,0.0,1,0.0
4843,Mengqi,Han Xin,0.0,1,0.0
3890,Sun Ce,Baili Xuance,0.0,5,0.0
4387,Li Xin,Houyi,0.0,1,0.0
4682,Bian Que,Han Xin,0.0,1,0.0
4390,Li Xin,Zhuge Liang,0.0,4,0.0
4172,Zhuang Zhou,Han Xin,0.0,1,0.0
4170,Zhuang Zhou,Sima Yi,0.0,1,0.0
4591,Genghis Khan,Angela,0.0,2,0.0
4847,Mengqi,Ming Shiyin,0.0,2,0.0
4392,Li Xin,Bian Que,0.0,2,0.0
4668,Nezha,Gao Jianli,0.0,1,0.0
4160,Zhuang Zhou,Nezha,0.0,1,0.0
4662,Nezha,Miyamoto Musashi,0.0,1,0.0
4394,Li Xin,Huang Zhong,0.0,2,0.0
4658,Nezha,Monkey King,0.0,1,0.0
4373,Toho Taiichi,Liu Shan,0.0,1,0.0
4460,Wu Zetian,Nezha,0.0,2,0.0
4288,Mozi,Mengqi,0.0,1,0.0
4207,Galo,Miyue,0.0,10,0.0
4022,Chang'e,Toho Taiichi,0.0,4,0.0
4240,Luna,Zhuge Liang,0.0,1,0.0
4564,Baili Xuance,Mengqi,0.0,8,0.0
4239,Luna,Genghis Khan,0.0,2,0.0
4026,Chang'e,Dian Wei,0.0,2,0.0
4232,Luna,Toho Taiichi,0.0,3,0.0
4037,Chang'e,Miyue,0.0,2,0.0
3895,Sun Ce,Xiaoqiao,0.0,1,0.0
4566,Baili Xuance,Sima Yi,0.0,7,0.0
4475,Wu Zetian,Monkey King,0.0,4,0.0
4193,Galo,Li Xin,0.0,5,0.0
4802,Miyue,Han Xin,0.0,1,0.0
4468,Wu Zetian,Mengqi,0.0,7,0.0
4355,Toho Taiichi,Nezha,0.0,1,0.0
4063,Da Mo,Luna,0.0,2,0.0
4586,Genghis Khan,Nezha,0.0,1,0.0
4198,Galo,Baili Xuance,0.0,2,0.0
4364,Toho Taiichi,Yixing,0.0,1,0.0
4467,Wu Zetian,Yunzhongjun,0.0,1,0.0
4368,Toho Taiichi,Athena,0.0,1,0.0
4432,Kai,Miyue,0.0,2,0.0
2543,Liu Bang,Yunzhongjun,0.0,1,0.0
3779,Agudo,Chang'e,0.0,1,0.0
2021,Jing,Huang Zhong,0.0,10,0.0
1963,Laofuzi,Zhong Kui,0.0,1,0.0
1966,Laofuzi,Miledy,0.0,2,0.0
565,Guan Yu,Yixing,0.0,3,0.0
562,Guan Yu,Miyue,0.0,1,0.0
1997,Jing,Yingzheng,0.0,3,0.0
2001,Jing,Chang'e,0.0,3,0.0
2007,Jing,Mozi,0.0,10,0.0
2010,Jing,Li Xin,0.0,1,0.0
2016,Jing,Genghis Khan,0.0,10,0.0
548,Guan Yu,Li Xin,0.0,6,0.0
1955,Laofuzi,Monkey King,0.0,1,0.0
2024,Jing,Miyue,0.0,3,0.0
2041,Jing,Zhong Kui,0.0,4,0.0
2057,Bull Demon,Meng Ya,0.0,14,0.0
530,Guan Yu,Meng Tian,0.0,6,0.0
488,Lv Bu,Zhen Ji,0.0,2,0.0
2084,Bull Demon,Mozi,0.0,22,0.0
2122,Bull Demon,Zhen Ji,0.0,1,0.0
485,Lv Bu,Liu Bei,0.0,1,0.0
481,Lv Bu,Zhong Wuyan,0.0,4,0.0
1962,Laofuzi,Nvwa,0.0,16,0.0
1953,Laofuzi,Athena,0.0,2,0.0
2454,Hua Mulan,Mozi,0.0,1,0.0
1835,Ma Chao,Meng Tian,0.0,2,0.0
1781,Mai Shiranui,Nezha,0.0,12,0.0
1793,Mai Shiranui,Han Xin,0.0,9,0.0
1796,Mai Shiranui,Monkey King,0.0,4,0.0
1799,Mai Shiranui,Liu Shan,0.0,1,0.0
1804,Mai Shiranui,Zhong Kui,0.0,4,0.0
1810,Ma Chao,Laofuzi,0.0,4,0.0
650,Zhu Bajie,Nezha,0.0,2,0.0
645,Zhu Bajie,Dian Wei,0.0,1,0.0
1826,Ma Chao,Xiang Yu,0.0,11,0.0
634,Zhu Bajie,Da Mo,0.0,1,0.0
1950,Laofuzi,Sima Yi,0.0,2,0.0
1864,Ma Chao,Huang Zhong,0.0,6,0.0
1865,Ma Chao,Yáo,0.0,1,0.0
1876,Ma Chao,Monkey King,0.0,4,0.0
1887,Ma Chao,Miledy,0.0,1,0.0
1908,Laofuzi,Xishi,0.0,2,0.0
581,Guan Yu,Gao Jianli,0.0,1,0.0
579,Guan Yu,Zhong Kui,0.0,5,0.0
578,Guan Yu,Nvwa,0.0,1,0.0
1933,Laofuzi,Kai,0.0,5,0.0
480,Lv Bu,Miyamoto Musashi,0.0,1,0.0
479,Lv Bu,Liu Shan,0.0,1,0.0
475,Lv Bu,Luban 7,0.0,8,0.0
374,Gongsun Li,Yixing,0.0,3,0.0
2320,Pangu,Nezha,0.0,2,0.0
2323,Pangu,Huang Zhong,0.0,6,0.0
2342,Pangu,Nvwa,0.0,1,0.0
2349,Wang Zhaojun,Hua Mulan,0.0,2,0.0
391,Gongsun Li,Miledy,0.0,2,0.0
387,Gongsun Li,Nvwa,0.0,1,0.0
385,Gongsun Li,Zhong Wuyan,0.0,2,0.0
384,Gongsun Li,Miyamoto Musashi,0.0,1,0.0
383,Gongsun Li,Liu Shan,0.0,1,0.0
2380,Wang Zhaojun,Galo,0.0,10,0.0
2142,Bai Qi,Cao Cao,0.0,4,0.0
2407,Wang Zhaojun,Luban 7,0.0,2,0.0
2408,Wang Zhaojun,Monkey King,0.0,1,0.0
2409,Wang Zhaojun,Ming Shiyin,0.0,1,0.0
2423,Hua Mulan,Lanlingwang,0.0,2,0.0
2428,Hua Mulan,Yu Ji,0.0,5,0.0
2435,Hua Mulan,Shangguan Wan'er,0.0,2,0.0
362,Gongsun Li,Baili Xuance,0.0,3,0.0
2442,Hua Mulan,Kuangtie,0.0,1,0.0
343,Gongsun Li,Agudo,0.0,20,0.0
2309,Pangu,Mozi,0.0,11,0.0
426,Lv Bu,Xiang Yu,0.0,4,0.0
439,Lv Bu,Agudo,0.0,10,0.0
2264,Di Renjie,Liu Shan,0.0,6,0.0
2145,Bai Qi,Meng Tian,0.0,6,0.0
2148,Bai Qi,Kuangtie,0.0,3,0.0
471,Lv Bu,Sima Yi,0.0,1,0.0
2154,Bai Qi,Chang'e,0.0,1,0.0
466,Lv Bu,Angela,0.0,14,0.0
2163,Bai Qi,Li Xin,0.0,9,0.0
2177,Bai Qi,Miyue,0.0,1,0.0
2179,Bai Qi,Mengqi,0.0,2,0.0
2181,Bai Qi,Sima Yi,0.0,1,0.0
2187,Bai Qi,Ming Shiyin,0.0,1,0.0
2193,Bai Qi,Nvwa,0.0,1,0.0
2206,Di Renjie,Xiahou Dun,0.0,8,0.0
2211,Di Renjie,Xiang Yu,0.0,13,0.0
